Family	Genefam	Gene	Hit
Beta-lactam	blaCMY-2 like	blaCMY-101	blaCMY-101_1_KF526114
Beta-lactam	blaCMY-2 like	blaCMY-102	blaCMY-102_1_KF526115
Beta-lactam	blaCMY-2 like	blaCMY-103	blaCMY-103_1_KF526116
Beta-lactam	blaCMY-2 like	blaCMY-104	blaCMY-104_1_KF150216
Beta-lactam	blaCMY-2 like	blaCMY-105	blaCMY-105_1_KJ207205
Beta-lactam	blaCMY-2 like	blaCMY-106	blaCMY-106_1_KM983294
Beta-lactam	blaCMY-2 like	blaCMY-107	blaCMY-107_1_GQ162215
Beta-lactam	blaCMY-2 like	blaCMY-108	blaCMY-108_1_KF564648
Beta-lactam	blaCMY-2 like	blaCMY-109	blaCMY-109_1_AJ746169
Beta-lactam	blaCMY-2 like	blaCMY-110	blaCMY-110_1_AB872957
Beta-lactam	blaCMY-2 like	blaCMY-111	blaCMY-111_1_KJ155695
Beta-lactam	blaCMY-2 like	blaCMY-112	blaCMY-112_1_KM087837
Beta-lactam	blaCMY-2 like	blaCMY-113	blaCMY-113_1_KM087836
Beta-lactam	blaCMY-2 like	blaCMY-114	blaCMY-114_1_KM087846
Beta-lactam	blaCMY-2 like	blaCMY-115	blaCMY-115_1_KM087839
Beta-lactam	blaCMY-2 like	blaCMY-116	blaCMY-116_1_KM087840
Beta-lactam	blaCMY-2 like	blaCMY-117	blaCMY-117_1_KM087844
Beta-lactam	blaCMY-2 like	blaCMY-118	blaCMY-118_1_KM087838
Beta-lactam	blaCMY-2 like	blaCMY-119	blaCMY-119_1_KM087845
Beta-lactam	blaCMY-2 like	blaCMY-122	blaCMY-122_1_KM985460
Beta-lactam	blaCMY-2 like	blaCMY-124	blaCMY-124_1_KM985462
Beta-lactam	blaCMY-2 like	blaCMY-125	blaCMY-125_1_KM985463
Beta-lactam	blaCMY-2 like	blaCMY-127	blaCMY-127_1_KM985465
Beta-lactam	blaCMY-2 like	blaCMY-128	blaCMY-128_1_KM985466
Beta-lactam	blaCMY-2 like	blaCMY-129	blaCMY-129_1_KM985467
Beta-lactam	blaCMY-2 like	blaCMY-130	blaCMY-130_1_KP207589
Beta-lactam	blaCMY-2 like	blaCMY-132	blaCMY-132_1_KP862820
Beta-lactam	blaCMY-2 like	blaCMY-133	blaCMY-133_1_KP862819
Beta-lactam	blaCMY-2 like	blaCMY-134	blaCMY-134_1_KP860987
Beta-lactam	blaCMY-2 like	blaCMY-135	blaCMY-135_1_KP981366
Beta-lactam	blaCMY-2 like	blaCMY-139	blaCMY-139_1_KU641016
Beta-lactam	blaCMY-2 like	blaCMY-140	blaCMY-140_1_KX354367
Beta-lactam	blaCMY-2 like	blaCMY-141	blaCMY-141_1_KX537750
Beta-lactam	blaCMY-2 like	blaCMY-142	blaCMY-142_1_KX881969
Beta-lactam	blaCMY-2 like	blaCMY-143	blaCMY-143_1_KY009534
Beta-lactam	blaCMY-2 like	blaCMY-144	blaCMY-144_1_KY066478
Beta-lactam	blaCMY-2 like	blaCMY-146	blaCMY-146_1_KX034085
Beta-lactam	blaCMY-2 like	blaCMY-147	blaCMY-147_1_KY563765
Beta-lactam	blaCMY-2 like	blaCMY-148	blaCMY-148_1_KY624573
Beta-lactam	blaCMY-2 like	blaCMY-149	blaCMY-149_1_KY624574
Beta-lactam	blaCMY-2 like	blaCMY-150	blaCMY-150_1_QCWX01000028
Beta-lactam	blaCMY-2 like	blaCMY-151	blaCMY-151_1_KY780116
Beta-lactam	blaCMY-2 like	blaCMY-152	blaCMY-152_1_KY978224
Beta-lactam	blaCMY-2 like	blaCMY-153	blaCMY-153_1_MF042206
Beta-lactam	blaCMY-2 like	blaCMY-154	blaCMY-154_1_MF196231
Beta-lactam	blaCMY-2 like	blaCMY-155	blaCMY-155_1_KR261698
Beta-lactam	blaCMY-2 like	blaCMY-156	blaCMY-156_1_MF770636
Beta-lactam	blaDHA	blaDHA-1	blaDHA-1_1_Y16410
Beta-lactam	blaDHA	blaDHA-2	blaDHA-2_1_AF259520
Beta-lactam	blaDHA	blaDHA-4	blaDHA-4_1_CP026046
Beta-lactam	blaDHA	blaDHA-5	blaDHA-5_1_JF273491
Beta-lactam	blaDHA	blaDHA-9	blaDHA-9_1_KJ207201
Beta-lactam	blaDHA	blaDHA-10	blaDHA-10_1_KP050490
Beta-lactam	blaDHA	blaDHA-12	blaDHA-12_1_HG798963
Beta-lactam	blaDHA	blaDHA-13	blaDHA-13_1_KM087855
Beta-lactam	blaDHA	blaDHA-14	blaDHA-14_1_DQ478687
Beta-lactam	blaDHA	blaDHA-15	blaDHA-15_1_KM087853
Beta-lactam	blaDHA	blaDHA-16	blaDHA-16_1_KM087852
Beta-lactam	blaDHA	blaDHA-20	blaDHA-20_1_KM087848
Beta-lactam	blaDHA	blaDHA-21	blaDHA-21_1_KM087847
Beta-lactam	blaDHA	blaDHA-22	blaDHA-22_1_KM087856
Beta-lactam	blaDHA	blaDHA-23	blaDHA-23_1_KX068223
Beta-lactam	blaDHA	blaDHA-25	blaDHA-25_1_KY563770
Beta-lactam	blaDHA	blaDHA-27	blaDHA-27_1_MH067965
Beta-lactam	blaACC	blaACC-1	blaACC-1_1_AJ133121
Beta-lactam	blaACC	blaACC-1	blaACC-1_2_HG530658
Beta-lactam	blaACC	blaACC-1a	blaACC-1a_1_AF180953
Beta-lactam	blaACC	blaACC-1b	blaACC-1b_1_AF180955
Beta-lactam	blaACC	blaACC-1c	blaACC-1c_1_AF180959
Beta-lactam	blaACC	blaACC-1d	blaACC-1d_1_ADCU02000001
Beta-lactam	blaACC	blaACC-2	blaACC-2_1_AF180952
Beta-lactam	blaACC-3	blaACC-3	blaACC-3_1_AF180958
Beta-lactam	blaACC	blaACC-4	blaACC-4_1_KM087831
Beta-lactam	blaACC	blaACC-5	blaACC-5_1_HE819401
Beta-lactam	blaACC	blaACC-7	blaACC-7_1_MG028657
Beta-lactam	blaTEM	blaTEM-1A	blaTEM-1A_1_HM749966
Beta-lactam	blaTEM	blaTEM-1B	blaTEM-1B_1_AY458016
Beta-lactam	blaTEM	blaTEM-1C	blaTEM-1C_1_FJ560503
Beta-lactam	blaTEM	blaTEM-1D	blaTEM-1D_1_AF188200
Beta-lactam	blaTEM	blaTEM-2	blaTEM-2_1_X54606
Beta-lactam	blaTEM	blaTEM-2	blaTEM-2_2_AJ251946
Beta-lactam	blaTEM	blaTEM-3	blaTEM-3_1_X64523
Beta-lactam	blaTEM	blaTEM-4	blaTEM-4_1_LK391770
Beta-lactam	blaTEM	blaTEM-6	blaTEM-6_1_X57972
Beta-lactam	blaTEM	blaTEM-8	blaTEM-8_1_X65252
Beta-lactam	blaTEM	blaTEM-9	blaTEM-9_1_KY271103
Beta-lactam	blaTEM	blaTEM-10	blaTEM-10_1_AF093512
Beta-lactam	blaTEM	blaTEM-11	blaTEM-11_1_AY874537
Beta-lactam	blaTEM	blaTEM-12	blaTEM-12_1_M88143
Beta-lactam	blaTEM	blaTEM-15	blaTEM-15_1_AM849805
Beta-lactam	blaTEM	blaTEM-16	blaTEM-16_1_X65254
Beta-lactam	blaTEM	blaTEM-17	blaTEM-17_1_Y14574
Beta-lactam	blaTEM	blaTEM-19	blaTEM-19_1_JX042489
Beta-lactam	blaTEM	blaTEM-20	blaTEM-20_1_EU527189
Beta-lactam	blaTEM	blaTEM-21	blaTEM-21_1_Y17582
Beta-lactam	blaTEM	blaTEM-22	blaTEM-22_1_Y17583
Beta-lactam	blaTEM	blaTEM-24	blaTEM-24_1_GQ293500
Beta-lactam	blaTEM	blaTEM-26	blaTEM-26_1_LDCJ01000052
Beta-lactam	blaTEM	blaTEM-28	blaTEM-28_1_U37195
Beta-lactam	blaTEM	blaTEM-29	blaTEM-29_1_DQ269440
Beta-lactam	blaTEM	blaTEM-30	blaTEM-30_1_AJ437107
Beta-lactam	blaTEM	blaTEM-32	blaTEM-32_1_CXLQ01000061
Beta-lactam	blaTEM	blaTEM-33	blaTEM-33_1_GU371926
Beta-lactam	blaTEM	blaTEM-34	blaTEM-34_1_KC292503
Beta-lactam	blaTEM	blaTEM-35	blaTEM-35_1_KP860986
Beta-lactam	blaTEM	blaTEM-36	blaTEM-36_1_KY305958
Beta-lactam	blaTEM	blaTEM-40	blaTEM-40_1_FR717535
Beta-lactam	blaTEM	blaTEM-43	blaTEM-43_1_U95363
Beta-lactam	blaTEM	blaTEM-45	blaTEM-45_1_X95401
Beta-lactam	blaTEM	blaTEM-47	blaTEM-47_1_Y10279
Beta-lactam	blaTEM	blaTEM-48	blaTEM-48_1_Y10280
Beta-lactam	blaTEM	blaTEM-49	blaTEM-49_1_Y10281
Beta-lactam	blaTEM	blaTEM-52	blaTEM-52_1_Y13612
Beta-lactam	blaTEM	blaTEM-52B	blaTEM-52B_1_AF027199
Beta-lactam	blaTEM	blaTEM-52C	blaTEM-52C_2_EF141186
Beta-lactam	blaTEM	blaTEM-53	blaTEM-53_1_AF104441
Beta-lactam	blaTEM	blaTEM-54	blaTEM-54_1_AF104442
Beta-lactam	blaTEM	blaTEM-55	blaTEM-55_1_DQ286729
Beta-lactam	blaTEM	blaTEM-57	blaTEM-57_1_FJ405211
Beta-lactam	blaTEM	blaTEM-60	blaTEM-60_1_AF047171
Beta-lactam	blaTEM	blaTEM-63	blaTEM-63_1_AF332513
Beta-lactam	blaTEM	blaTEM-67	blaTEM-67_1_AF091113
Beta-lactam	blaTEM	blaTEM-68	blaTEM-68_1_AJ239002
Beta-lactam	blaTEM	blaTEM-70	blaTEM-70_1_AF188199
Beta-lactam	blaTEM	blaTEM-71	blaTEM-71_1_AF203816
Beta-lactam	blaTEM	blaTEM-72	blaTEM-72_1_AF157553
Beta-lactam	blaTEM	blaTEM-76	blaTEM-76_1_AF190694
Beta-lactam	blaTEM	blaTEM-77	blaTEM-77_1_AF190695
Beta-lactam	blaTEM	blaTEM-78	blaTEM-78_1_AF190693
Beta-lactam	blaTEM	blaTEM-79	blaTEM-79_1_AF190692
Beta-lactam	blaTEM	blaTEM-80	blaTEM-80_1_AF347054
Beta-lactam	blaTEM	blaTEM-81	blaTEM-81_1_AF427127
Beta-lactam	blaTEM	blaTEM-82	blaTEM-82_1_AF427128
Beta-lactam	blaTEM	blaTEM-83	blaTEM-83_1_AF427129
Beta-lactam	blaTEM	blaTEM-84	blaTEM-84_1_AF427130
Beta-lactam	blaTEM	blaTEM-85	blaTEM-85_1_AJ277414
Beta-lactam	blaTEM	blaTEM-86	blaTEM-86_1_AJ277415
Beta-lactam	blaTEM	blaTEM-87	blaTEM-87_1_AF250872
Beta-lactam	blaTEM	blaTEM-88	blaTEM-88_1_AY027590
Beta-lactam	blaTEM	blaTEM-90	blaTEM-90_1_AF351241
Beta-lactam	blaTEM	blaTEM-91	blaTEM-91_1_AB049569
Beta-lactam	blaTEM	blaTEM-92	blaTEM-92_1_AF143804
Beta-lactam	blaTEM	blaTEM-93	blaTEM-93_1_AJ318093
Beta-lactam	blaTEM	blaTEM-95	blaTEM-95_1_AJ308558
Beta-lactam	blaTEM	blaTEM-96	blaTEM-96_1_AY092401
Beta-lactam	blaTEM	blaTEM-97	blaTEM-97_1_AF397067
Beta-lactam	blaTEM	blaTEM-98	blaTEM-98_1_AF397068
Beta-lactam	blaTEM	blaTEM-99	blaTEM-99_1_AF397066
Beta-lactam	blaTEM	blaTEM-101	blaTEM-101_1_AF495873
Beta-lactam	blaTEM	blaTEM-102	blaTEM-102_1_AY040093
Beta-lactam	blaTEM	blaTEM-104	blaTEM-104_1_AF516719
Beta-lactam	blaTEM	blaTEM-105	blaTEM-105_1_AF516720
Beta-lactam	blaTEM	blaTEM-106	blaTEM-106_1_AY101578
Beta-lactam	blaTEM	blaTEM-107	blaTEM-107_1_AY101764
Beta-lactam	blaTEM	blaTEM-108	blaTEM-108_1_AF506748
Beta-lactam	blaTEM	blaTEM-109	blaTEM-109_1_AY628175
Beta-lactam	blaTEM	blaTEM-110	blaTEM-110_1_AY072920
Beta-lactam	blaTEM	blaTEM-111	blaTEM-111_1_AF468003
Beta-lactam	blaTEM	blaTEM-112	blaTEM-112_1_AY589493
Beta-lactam	blaTEM	blaTEM-113	blaTEM-113_1_AY589494
Beta-lactam	blaTEM	blaTEM-114	blaTEM-114_1_AY589495
Beta-lactam	blaTEM	blaTEM-115	blaTEM-115_1_AF535127
Beta-lactam	blaTEM	blaTEM-116	blaTEM-116_1_AY425988
Beta-lactam	blaTEM	blaTEM-120	blaTEM-120_1_AY243512
Beta-lactam	blaTEM	blaTEM-121	blaTEM-121_1_AY307374
Beta-lactam	blaTEM	blaTEM-122	blaTEM-122_1_AY307100
Beta-lactam	blaTEM	blaTEM-123	blaTEM-123_1_AY327539
Beta-lactam	blaTEM	blaTEM-124	blaTEM-124_1_AY327540
Beta-lactam	blaTEM	blaTEM-125	blaTEM-125_1_AY628176
Beta-lactam	blaTEM	blaTEM-126	blaTEM-126_1_AY628199
Beta-lactam	blaTEM	blaTEM-127	blaTEM-127_1_AY368236
Beta-lactam	blaTEM	blaTEM-128	blaTEM-128_1_AY368237
Beta-lactam	blaTEM	blaTEM-129	blaTEM-129_1_AJ746225
Beta-lactam	blaTEM	blaTEM-130	blaTEM-130_1_AJ866988
Beta-lactam	blaTEM	blaTEM-131	blaTEM-131_1_AY436361
Beta-lactam	blaTEM	blaTEM-132	blaTEM-132_1_AY491682
Beta-lactam	blaTEM	blaTEM-133	blaTEM-133_1_AY528425
Beta-lactam	blaTEM	blaTEM-134	blaTEM-134_1_AY574271
Beta-lactam	blaTEM	blaTEM-135	blaTEM-135_1_GQ896333
Beta-lactam	blaTEM	blaTEM-136	blaTEM-136_1_AY826417
Beta-lactam	blaTEM	blaTEM-137	blaTEM-137_1_AM286274
Beta-lactam	blaTEM	blaTEM-138	blaTEM-138_1_AY853593
Beta-lactam	blaTEM	blaTEM-139	blaTEM-139_1_DQ072853
Beta-lactam	blaTEM	blaTEM-141	blaTEM-141_1_AY956335
Beta-lactam	blaTEM	blaTEM-142	blaTEM-142_1_DQ388882
Beta-lactam	blaTEM	blaTEM-143	blaTEM-143_1_DQ075245
Beta-lactam	blaTEM	blaTEM-144	blaTEM-144_1_AM049400
Beta-lactam	blaTEM	blaTEM-145	blaTEM-145_1_DQ105528
Beta-lactam	blaTEM	blaTEM-146	blaTEM-146_1_DQ105529
Beta-lactam	blaTEM	blaTEM-147	blaTEM-147_1_DQ279850
Beta-lactam	blaTEM	blaTEM-148	blaTEM-148_1_AM087454
Beta-lactam	blaTEM	blaTEM-149	blaTEM-149_1_DQ369751
Beta-lactam	blaTEM	blaTEM-150	blaTEM-150_1_AM183304
Beta-lactam	blaTEM	blaTEM-151	blaTEM-151_1_DQ834729
Beta-lactam	blaTEM	blaTEM-152	blaTEM-152_1_DQ834728
Beta-lactam	blaTEM	blaTEM-153	blaTEM-153_1_KC149518
Beta-lactam	blaTEM	blaTEM-154	blaTEM-154_1_FJ807656
Beta-lactam	blaTEM	blaTEM-155	blaTEM-155_1_DQ679961
Beta-lactam	blaTEM	blaTEM-156	blaTEM-156_1_AM941159
Beta-lactam	blaTEM	blaTEM-157	blaTEM-157_1_DQ909059
Beta-lactam	blaTEM	blaTEM-158	blaTEM-158_1_EF534736
Beta-lactam	blaTEM	blaTEM-159	blaTEM-159_1_EF136376
Beta-lactam	blaTEM	blaTEM-160	blaTEM-160_1_EF136377
Beta-lactam	blaTEM	blaTEM-162	blaTEM-162_1_EF468463
Beta-lactam	blaTEM	blaTEM-163	blaTEM-163_1_EU815939
Beta-lactam	blaTEM	blaTEM-164	blaTEM-164_1_EU274580
Beta-lactam	blaTEM	blaTEM-166	blaTEM-166_1_FJ197316
Beta-lactam	blaTEM	blaTEM-167	blaTEM-167_1_FJ360884
Beta-lactam	blaTEM	blaTEM-168	blaTEM-168_1_FJ919776
Beta-lactam	blaTEM	blaTEM-169	blaTEM-169_1_KP012538
Beta-lactam	blaTEM	blaTEM-171	blaTEM-171_1_GQ149347
Beta-lactam	blaTEM	blaTEM-176	blaTEM-176_1_GU550123
Beta-lactam	blaTEM	blaTEM-177	blaTEM-177_1_FN652295
Beta-lactam	blaTEM	blaTEM-178	blaTEM-178_1_X97254
Beta-lactam	blaTEM	blaTEM-181	blaTEM-181_1_KM977568
Beta-lactam	blaTEM	blaTEM-182	blaTEM-182_1_HQ317449
Beta-lactam	blaTEM	blaTEM-183	blaTEM-183_1_HQ529916
Beta-lactam	blaTEM	blaTEM-184	blaTEM-184_1_FR848831
Beta-lactam	blaTEM	blaTEM-185	blaTEM-185_1_JF795538
Beta-lactam	blaTEM	blaTEM-186	blaTEM-186_1_JN227084
Beta-lactam	blaTEM	blaTEM-187	blaTEM-187_1_HM246246
Beta-lactam	blaTEM	blaTEM-188	blaTEM-188_1_JN211012
Beta-lactam	blaTEM	blaTEM-189	blaTEM-189_1_JN254627
Beta-lactam	blaTEM	blaTEM-190	blaTEM-190_1_JN416112
Beta-lactam	blaTEM	blaTEM-191	blaTEM-191_1_KY432484
Beta-lactam	blaTEM	blaTEM-193	blaTEM-193_1_JN935135
Beta-lactam	blaTEM	blaTEM-194	blaTEM-194_1_JN935136
Beta-lactam	blaTEM	blaTEM-195	blaTEM-195_1_JN935137
Beta-lactam	blaTEM	blaTEM-196	blaTEM-196_1_JQ034306
Beta-lactam	blaTEM	blaTEM-197	blaTEM-197_1_HQ877606
Beta-lactam	blaTEM	blaTEM-198	blaTEM-198_1_AB700703
Beta-lactam	blaTEM	blaTEM-201	blaTEM-201_1_JX310327
Beta-lactam	blaTEM	blaTEM-205	blaTEM-205_1_KC900516
Beta-lactam	blaTEM	blaTEM-206	blaTEM-206_1_KC783461
Beta-lactam	blaTEM	blaTEM-207	blaTEM-207_1_KC818234
Beta-lactam	blaTEM	blaTEM-208	blaTEM-208_1_KC865667
Beta-lactam	blaTEM	blaTEM-209	blaTEM-209_1_KF240808
Beta-lactam	blaTEM	blaTEM-210	blaTEM-210_1_KJ484630
Beta-lactam	blaTEM	blaTEM-211	blaTEM-211_1_KF513179
Beta-lactam	blaTEM	blaTEM-212	blaTEM-212_1_KF481968
Beta-lactam	blaTEM	blaTEM-213	blaTEM-213_1_LJEE02000034
Beta-lactam	blaTEM	blaTEM-214	blaTEM-214_1_KP050491
Beta-lactam	blaTEM	blaTEM-215	blaTEM-215_1_KP050492
Beta-lactam	blaTEM	blaTEM-216	blaTEM-216_1_KF944358
Beta-lactam	blaTEM	blaTEM-217	blaTEM-217_1_HG934763
Beta-lactam	blaTEM	blaTEM-219	blaTEM-219_1_KM114268
Beta-lactam	blaTEM	blaTEM-220	blaTEM-220_1_KM998962
Beta-lactam	blaTEM	blaTEM-224	blaTEM-224_1_KU664545
Beta-lactam	blaTEM	blaTEM-225	blaTEM-225_1_KY432403
Beta-lactam	blaTEM	blaTEM-226	blaTEM-226_1_KY646301
Beta-lactam	blaTEM	blaTEM-227	blaTEM-227_1_KY418040
Beta-lactam	blaTEM	blaTEM-229	blaTEM-229_1_MG821356
Beta-lactam	blaTEM	blaTEM-230	blaTEM-230_1_MG821377
Beta-lactam	blaTEM	blaTEM-231	blaTEM-231_1_MG821378
Beta-lactam	blaTEM	blaTEM-232	blaTEM-232_1_MH079593
Beta-lactam	blaTEM	blaTEM-233	blaTEM-233_1_MH270416
Beta-lactam	blaTEM	blaTEM-234	blaTEM-234_1_MH243353
Beta-lactam	blaSHV	blaSHV-1	blaSHV-1_1_AF148850
Beta-lactam	blaSHV	blaSHV-1b-b	blaSHV-1b-b_1_DQ166783
Beta-lactam	blaSHV	blaSHV-2a	blaSHV-2a_1_X98102
Beta-lactam	blaSHV	blaSHV-3	blaSHV-3_1_KX092356
Beta-lactam	blaSHV	blaSHV-5	blaSHV-5_1_X55640
Beta-lactam	blaSHV	blaSHV-7	blaSHV-7_1_U20270
Beta-lactam	blaSHV	blaSHV-8	blaSHV-8_1_U92041
Beta-lactam	blaSHV	blaSHV-11	blaSHV-11_1_X98101
Beta-lactam	blaSHV	blaSHV-12	blaSHV-12_1_KF976405
Beta-lactam	blaSHV	blaSHV-13	blaSHV-13_1_AF164577
Beta-lactam	blaSHV	blaSHV-14	blaSHV-14_1_AF226622
Beta-lactam	blaSHV	blaSHV-15	blaSHV-15_1_AJ011428
Beta-lactam	blaSHV	blaSHV-16	blaSHV-16_1_AF072684
Beta-lactam	blaSHV	blaSHV-18	blaSHV-18_1_AF132290
Beta-lactam	blaSHV	blaSHV-24	blaSHV-24_1_AB023477
Beta-lactam	blaSHV	blaSHV-25	blaSHV-25_1_AF208796
Beta-lactam	blaSHV	blaSHV-26	blaSHV-26_1_AF227204
Beta-lactam	blaSHV	blaSHV-27	blaSHV-27_1_AF293345
Beta-lactam	blaSHV	blaSHV-28	blaSHV-28_1_AF299299
Beta-lactam	blaSHV	blaSHV-30	blaSHV-30_1_AY661885
Beta-lactam	blaSHV	blaSHV-31	blaSHV-31_1_AY277255
Beta-lactam	blaSHV	blaSHV-32	blaSHV-32_1_AY037778
Beta-lactam	blaSHV	blaSHV-33	blaSHV-33_1_AY037779
Beta-lactam	blaSHV	blaSHV-34	blaSHV-34_1_AY036620
Beta-lactam	blaSHV	blaSHV-35	blaSHV-35_1_AY070258
Beta-lactam	blaSHV	blaSHV-36	blaSHV-36_1_AF467947
Beta-lactam	blaSHV	blaSHV-37	blaSHV-37_1_AF467948
Beta-lactam	blaSHV	blaSHV-38	blaSHV-38_1_AY079099
Beta-lactam	blaSHV	blaSHV-40	blaSHV-40_1_AF535128
Beta-lactam	blaSHV	blaSHV-41	blaSHV-41_1_AF535129
Beta-lactam	blaSHV	blaSHV-42	blaSHV-42_1_AF535130
Beta-lactam	blaSHV	blaSHV-43	blaSHV-43_1_AY065991
Beta-lactam	blaSHV	blaSHV-44	blaSHV-44_1_AY259119
Beta-lactam	blaSHV	blaSHV-45	blaSHV-45_1_AF547625
Beta-lactam	blaSHV	blaSHV-46	blaSHV-46_1_AY210887
Beta-lactam	blaSHV	blaSHV-48	blaSHV-48_1_AY263404
Beta-lactam	blaSHV	blaSHV-49	blaSHV-49_1_AY528718
Beta-lactam	blaSHV	blaSHV-50	blaSHV-50_1_AY288915
Beta-lactam	blaSHV	blaSHV-51	blaSHV-51_1_AY289548
Beta-lactam	blaSHV	blaSHV-52	blaSHV-52_1_HQ845196
Beta-lactam	blaSHV	blaSHV-55	blaSHV-55_1_DQ054528
Beta-lactam	blaSHV	blaSHV-56	blaSHV-56_1_EU586041
Beta-lactam	blaSHV	blaSHV-57	blaSHV-57_1_AY223863
Beta-lactam	blaSHV	blaSHV-59	blaSHV-59_1_AY790341
Beta-lactam	blaSHV	blaSHV-60	blaSHV-60_1_AB302939
Beta-lactam	blaSHV	blaSHV-61	blaSHV-61_1_AJ866284
Beta-lactam	blaSHV	blaSHV-62	blaSHV-62_1_AJ866285
Beta-lactam	blaSHV	blaSHV-63	blaSHV-63_1_EU342351
Beta-lactam	blaSHV	blaSHV-64	blaSHV-64_1_DQ174304
Beta-lactam	blaSHV	blaSHV-65	blaSHV-65_1_DQ174305
Beta-lactam	blaSHV	blaSHV-66	blaSHV-66_1_DQ174306
Beta-lactam	blaSHV	blaSHV-67	blaSHV-67_1_DQ174307
Beta-lactam	blaSHV	blaSHV-69	blaSHV-69_1_DQ174308
Beta-lactam	blaSHV	blaSHV-70	blaSHV-70_1_DQ013287
Beta-lactam	blaSHV	blaSHV-71	blaSHV-71_1_AM176546
Beta-lactam	blaSHV	blaSHV-72	blaSHV-72_1_AM176547
Beta-lactam	blaSHV	blaSHV-73	blaSHV-73_1_AM176548
Beta-lactam	blaSHV	blaSHV-74	blaSHV-74_1_AM176549
Beta-lactam	blaSHV	blaSHV-75	blaSHV-75_1_AM176550
Beta-lactam	blaSHV	blaSHV-76	blaSHV-76_1_AM176551
Beta-lactam	blaSHV	blaSHV-77	blaSHV-77_1_EF373975
Beta-lactam	blaSHV	blaSHV-78	blaSHV-78_1_AM176553
Beta-lactam	blaSHV	blaSHV-79	blaSHV-79_1_AM176554
Beta-lactam	blaSHV	blaSHV-80	blaSHV-80_1_AM176555
Beta-lactam	blaSHV	blaSHV-81	blaSHV-81_1_AM176556
Beta-lactam	blaSHV	blaSHV-82	blaSHV-82_1_AM176557
Beta-lactam	blaSHV	blaSHV-85	blaSHV-85_1_DQ322460
Beta-lactam	blaSHV	blaSHV-86	blaSHV-86_1_DQ328802
Beta-lactam	blaSHV	blaSHV-89	blaSHV-89_1_DQ193536
Beta-lactam	blaSHV	blaSHV-93	blaSHV-93_1_EF373969
Beta-lactam	blaSHV	blaSHV-94	blaSHV-94_1_EF373970
Beta-lactam	blaSHV	blaSHV-95	blaSHV-95_1_EF373972
Beta-lactam	blaSHV	blaSHV-96	blaSHV-96_1_EF373971
Beta-lactam	blaSHV	blaSHV-97	blaSHV-97_1_EF373973
Beta-lactam	blaSHV	blaSHV-98	blaSHV-98_1_AM941844
Beta-lactam	blaSHV	blaSHV-99	blaSHV-99_1_AM941845
Beta-lactam	blaSHV	blaSHV-100	blaSHV-100_1_AM941846
Beta-lactam	blaSHV	blaSHV-101	blaSHV-101_1_EU155018
Beta-lactam	blaSHV	blaSHV-102	blaSHV-102_1_EU024485
Beta-lactam	blaSHV	blaSHV-103	blaSHV-103_1_EU032604
Beta-lactam	blaSHV	blaSHV-104	blaSHV-104_1_EU274581
Beta-lactam	blaSHV	blaSHV-105	blaSHV-105_1_FJ194944
Beta-lactam	blaSHV	blaSHV-106	blaSHV-106_1_AM922307
Beta-lactam	blaSHV	blaSHV-107	blaSHV-107_1_AM922308
Beta-lactam	blaSHV	blaSHV-108	blaSHV-108_1_AM922309
Beta-lactam	blaSHV	blaSHV-109	blaSHV-109_1_EU418913
Beta-lactam	blaSHV	blaSHV-110	blaSHV-110_1_HQ877615
Beta-lactam	blaSHV	blaSHV-111	blaSHV-111_1_AB372881
Beta-lactam	blaSHV	blaSHV-119	blaSHV-119_1_JX192924
Beta-lactam	blaSHV	blaSHV-120	blaSHV-120_1_JF812965
Beta-lactam	blaSHV	blaSHV-121	blaSHV-121_1_GQ428198
Beta-lactam	blaSHV	blaSHV-128	blaSHV-128_1_GU932590
Beta-lactam	blaSHV	blaSHV-129	blaSHV-129_1_GU827715
Beta-lactam	blaSHV	blaSHV-132	blaSHV-132_1_GU981741
Beta-lactam	blaSHV	blaSHV-133	blaSHV-133_1_AB551737
Beta-lactam	blaSHV	blaSHV-134	blaSHV-134_1_HM559945
Beta-lactam	blaSHV	blaSHV-135	blaSHV-135_1_HQ637576
Beta-lactam	blaSHV	blaSHV-137	blaSHV-137_1_HQ661363
Beta-lactam	blaSHV	blaSHV-141	blaSHV-141_1_JQ388884
Beta-lactam	blaSHV	blaSHV-142	blaSHV-142_1_JQ029959
Beta-lactam	blaSHV	blaSHV-143	blaSHV-143_1_JQ341060
Beta-lactam	blaSHV	blaSHV-144	blaSHV-144_1_JQ926986
Beta-lactam	blaSHV	blaSHV-145	blaSHV-145_1_JX013655
Beta-lactam	blaSHV	blaSHV-147	blaSHV-147_1_JX121114
Beta-lactam	blaSHV	blaSHV-148	blaSHV-148_1_JX121115
Beta-lactam	blaSHV	blaSHV-149	blaSHV-149_1_JX121116
Beta-lactam	blaSHV	blaSHV-150	blaSHV-150_1_JX121117
Beta-lactam	blaSHV	blaSHV-151	blaSHV-151_1_JX121118
Beta-lactam	blaSHV	blaSHV-152	blaSHV-152_1_JX121119
Beta-lactam	blaSHV	blaSHV-153	blaSHV-153_1_JX121120
Beta-lactam	blaSHV	blaSHV-154	blaSHV-154_1_JX121121
Beta-lactam	blaSHV	blaSHV-155	blaSHV-155_1_JX121122
Beta-lactam	blaSHV	blaSHV-156	blaSHV-156_1_JX121123
Beta-lactam	blaSHV	blaSHV-157	blaSHV-157_1_JX121124
